
2,0.6813718069394904,2.7739126682379673
4,1.0483719876163813,3.3052248776856135
6,0.9935478860689809,3.31774070980245
8,0.8403674982408615,4.182352411846901
10,3.468655352662845,6.049472378772312
12,1.3859604760346604,4.353599640525292
14,2.961261155618731,5.628971768063163
16,0.8004123647369562,3.497582558890279
18,0.66234942722932,2.008228533774334
20,0.39431522913918815,2.217214678849673
22,2.715625162884501,5.813626393929163
24,0.41609097016323443,1.0090040857459706
26,0.3418651805242412,1.1089838213700505
28,0.5480917149491077,0.9142851577535784
30,0.5189708071161369,5.078568968941076
32,0.6839547963726509,1.1302766117304228
34,1.1707764475463815,2.875517688456297
36,0.8239838739304356,3.1545340233690315
38,0.9000264755089123,2.580421620347469
40,6.911071609505362,10.371622081457984
42,1.1710319170310768,4.073167719776355
44,1.0186932538738247,3.301441859650667
46,0.9812933465461186,3.107204190749165
48,3.5367843600236304,6.673761402178953
50,4.468886561800584,7.936323649994932
52,1.4619897548707819,3.7093690609202765
54,4.166009118529471,7.433819704984607
56,1.614100772772851,4.065414507378563
58,1.242683548013109,3.8181480780680364
60,3.1879125200366314,5.39267675310084
62,1.166204324419369,4.001453407260717
64,1.449502160297939,4.2094949075244985
66,1.0100079426273656,4.2797108420078205
68,1.0825087620171023,4.368631519519589
70,1.1857493938438464,4.550221392008661
72,0.4494188495255523,4.484086169969861
74,0.626490041923627,4.659493017847586
76,1.3834828594378656,4.940194105395821
78,0.9791322617706186,4.96960101117427
80,2.232818478674869,5.599069352515765
82,0.7944800625966004,5.100253998865221
84,1.086435005581606,5.301646555928997
86,0.7589331660353721,5.400424196375968
88,0.9214076375187554,5.485331847514074
90,0.8126563241366136,5.622612617027767
92,1.573092715563607,5.872779219764951
94,1.4211785412882112,5.978346712905046
96,1.2286657715499743,6.087003443034002
98,0.9126181750465047,6.074216855399322
100,0.7843851653494701,6.157493378562736
